-1.927860696517425,2,1.577,1.5324060000000002,44800,2025-12-20,520700,未知名称,其他主题
-2.61682242990654,2,1.563,1.5176619999999998,44100,2025-12-20,159557,未知名称,其他主题
-2.67857142857143,2,0.654,0.6360290000000001,111200,2025-12-20,513700,未知名称,其他主题
-2.3280423280423235,2,0.923,0.89628,74800,2025-12-20,159718,未知名称,其他主题
-5.982905982905972,2,0.55,0.5387379999999999,177500,2025-12-20,159768,未知名称,其他主题
-1.0091743119266194,2,1.079,1.049928,68700,2025-12-20,501012,未知名称,其他主题
-2.4413145539906145,1,1.039,1.0128739999999998,76500,2025-12-20,516620,未知名称,其他主题
-2.478134110787178,2,1.338,1.303292,57600,2025-12-20,159316,未知名称,其他主题
-2.0581113801452666,2,0.809,0.7848269999999999,82700,2025-12-20,159892,未知名称,其他主题
-3.302961275626426,2,0.849,0.828186,96000,2025-12-20,159286,未知标的,其他主题
-2.515723270440251,3,0.62,0.6007210000000001,103700,2025-12-20,513060,未知标的,其他主题
-1.848049281314168,2,0.956,0.92732,69700,2025-12-20,159105,未知标的,其他主题
-3.050847457627126,2,0.858,0.83808,100400,2025-12-20,520690,未知标的,其他主题
-2.881355932203389,2,1.719,1.6687880000000002,39800,2025-12-20,159303,未知标的,其他主题
-2.617801047120405,1,0.93,0.905592,81900,2025-12-20,159855,未知标的,其他主题
-2.7624309392265234,2,0.528,0.5155550000000001,160700,2025-12-20,520880,未知标的,其他主题
-2.145922746781126,2,1.14,1.1058000000000001,58400,2025-12-20,513280,未知标的,其他主题
-2.65486725663715,2,1.1,1.068164,62800,2025-12-20,513200,未知标的,其他主题
-2.209302325581397,3,0.841,0.8152849999999999,77700,2025-12-20,159102,未知标的,其他主题
-2.2172949002217335,2,0.882,0.8568979999999999,79600,2025-12-20,520970,未知标的,其他主题
-2.6025236593059886,2,1.235,1.199599,56400,2025-12-20,159776,未知标的,其他主题
-2.542874039030163,2,1.648,1.6024399999999999,43800,2025-12-20,520500,未知标的,其他主题
-3.32850940665701,2,1.336,1.3009640000000002,57000,2025-12-20,159217,未知标的,其他主题
-2.657342657342665,2,1.392,1.35121,49000,2025-12-20,159506,未知标的,其他主题
-2.1521906225980048,2,1.273,1.238787,58400,2025-12-20,513120,未知标的,其他主题
-3.488372093023262,1,0.83,0.811114,105800,2025-12-20,159297,未知标的,其他主题
-5.828220858895705,1,0.614,0.6008180000000001,151700,2025-12-20,159707,未知标的,其他主题
-2.7283511269276417,2,1.64,1.601373,51700,2025-12-20,159570,未知标的,其他主题
-3.0525030525030417,2,0.794,0.7754179999999999,107600,2025-12-20,159567,未知标的,其他主题
-1.564380264741272,2,1.636,1.590315,43700,2025-12-20,513780,未知标的,其他主题
-1.9442096365173356,2,1.16,1.125297,57600,2025-12-20,159615,未知标的,其他主题
-1.927860696517425,2,1.577,1.5324060000000002,44800,2025-12-20,520700,未知标的,其他主题
-2.61682242990654,2,1.563,1.5176619999999998,44100,2025-12-20,159557,未知标的,其他主题
-2.67857142857143,2,0.654,0.6360290000000001,111200,2025-12-20,513700,未知标的,其他主题
-2.3280423280423235,2,0.923,0.89628,74800,2025-12-20,159718,未知标的,其他主题
-5.982905982905972,2,0.55,0.5387379999999999,177500,2025-12-20,159768,未知标的,其他主题
-1.0091743119266194,2,1.079,1.049928,68700,2025-12-20,501012,未知标的,其他主题
-2.4413145539906145,1,1.039,1.0128739999999998,76500,2025-12-20,516620,未知标的,其他主题
-2.478134110787178,2,1.338,1.303292,57600,2025-12-20,159316,未知标的,其他主题
-2.0581113801452666,2,0.809,0.7848269999999999,82700,2025-12-20,159892,未知标的,其他主题
-3.302961275626426,2,0.849,0.828186,96000,2025-12-20,159286,港股创新药ETF鹏华,医疗/医药
-2.515723270440251,3,0.62,0.6007210000000001,103700,2025-12-20,513060,恒生医疗ETF,医疗/医药
-1.848049281314168,2,0.956,0.92732,69700,2025-12-20,159105,恒生生物科技ETF易方达,医疗/医药
-3.050847457627126,2,0.858,0.83808,100400,2025-12-20,520690,港股创新药精选ETF,医疗/医药
-2.881355932203389,2,1.719,1.6687880000000002,39800,2025-12-20,159303,恒生医疗ETF基金,医疗/医药
-2.617801047120405,1,0.93,0.905592,81900,2025-12-20,159855,影视ETF,行业主题
-2.7624309392265234,2,0.528,0.5155550000000001,160700,2025-12-20,520880,港股通创新药ETF,医疗/医药
-2.145922746781126,2,1.14,1.1058000000000001,58400,2025-12-20,513280,恒生生物科技ETF,医疗/医药
-2.65486725663715,2,1.1,1.068164,62800,2025-12-20,513200,港股通医药ETF,医疗/医药
-2.209302325581397,3,0.841,0.8152849999999999,77700,2025-12-20,159102,港股通生物科技ETF,医疗/医药
-2.2172949002217335,2,0.882,0.8568979999999999,79600,2025-12-20,520970,港股通创新药ETF嘉实,医疗/医药
-2.6025236593059886,2,1.235,1.199599,56400,2025-12-20,159776,港股通医药ETF,医疗/医药
-2.542874039030163,2,1.648,1.6024399999999999,43800,2025-12-20,520500,恒生创新药ETF,医疗/医药
-3.32850940665701,2,1.336,1.3009640000000002,57000,2025-12-20,159217,港股通创新药ETF工银,医疗/医药
-2.657342657342665,2,1.392,1.35121,49000,2025-12-20,159506,港股通医疗ETF富国,医疗/医药
-2.1521906225980048,2,1.273,1.238787,58400,2025-12-20,513120,港股创新药ETF,医疗/医药
-3.488372093023262,1,0.83,0.811114,105800,2025-12-20,159297,港股通创新药ETF南方,医疗/医药
-5.828220858895705,1,0.614,0.6008180000000001,151700,2025-12-20,159707,地产ETF,行业主题
-2.7283511269276417,2,1.64,1.601373,51700,2025-12-20,159570,港股通创新药ETF,医疗/医药
-3.0525030525030417,2,0.794,0.7754179999999999,107600,2025-12-20,159567,港股创新药ETF,医疗/医药
-1.564380264741272,2,1.636,1.590315,43700,2025-12-20,513780,港股创新药50ETF,医疗/医药
-1.9442096365173356,2,1.16,1.125297,57600,2025-12-20,159615,恒生生物科技ETF,医疗/医药
-1.927860696517425,2,1.577,1.5324060000000002,44800,2025-12-20,520700,港股创新药ETF基金,医疗/医药
-2.61682242990654,2,1.563,1.5176619999999998,44100,2025-12-20,159557,恒生医疗ETF,医疗/医药
-2.67857142857143,2,0.654,0.6360290000000001,111200,2025-12-20,513700,香港医药ETF,医疗/医药
-2.3280423280423235,2,0.923,0.89628,74800,2025-12-20,159718,港股医药ETF,医疗/医药
-5.982905982905972,2,0.55,0.5387379999999999,177500,2025-12-20,159768,房地产ETF,行业主题
-1.0091743119266194,2,1.079,1.049928,68700,2025-12-20,501012,未知标的,行业主题
-2.4413145539906145,1,1.039,1.0128739999999998,76500,2025-12-20,516620,影视ETF,行业主题
-2.478134110787178,2,1.338,1.303292,57600,2025-12-20,159316,恒生创新药ETF,医疗/医药
-2.0581113801452666,2,0.809,0.7848269999999999,82700,2025-12-20,159892,恒生医药ETF,医疗/医药
-3.302961275626426,2,0.849,0.828186,96000,-8.216216216216223,159286,未知标的,未知指数,0.5
-2.515723270440251,3,0.62,0.6007210000000001,103700,-6.202723146747358,513060,未知标的,未知指数,0.5
-1.848049281314168,2,0.956,0.92732,69700,-6.090373280943031,159105,未知标的,未知指数,0.5
-3.050847457627126,2,0.858,0.83808,100400,-8.137044967880094,520690,未知标的,未知指数,0.5
-2.881355932203389,2,1.719,1.6687880000000002,39800,-6.728160607704823,159303,未知标的,未知指数,0.5
-2.617801047120405,1,0.93,0.905592,81900,-6.344410876132925,159855,未知标的,未知指数,0.5
-2.7624309392265234,2,0.528,0.5155550000000001,160700,-8.013937282229953,520880,未知标的,未知指数,0.5
-2.145922746781126,2,1.14,1.1058000000000001,58400,-6.250000000000005,513280,未知标的,未知指数,0.5
-2.65486725663715,2,1.1,1.068164,62800,-6.621392190152789,513200,未知标的,未知指数,0.5
-2.209302325581397,3,0.841,0.8152849999999999,77700,-6.138392857142862,159102,未知标的,未知指数,0.5
-2.2172949002217335,2,0.882,0.8568979999999999,79600,-6.369426751592351,520970,未知标的,未知指数,0.5
-2.6025236593059886,2,1.235,1.199599,56400,-6.58093797276853,159776,未知标的,未知指数,0.5
-2.542874039030163,2,1.648,1.6024399999999999,43800,-7.726763717805158,520500,未知标的,未知指数,0.5
-3.32850940665701,2,1.336,1.3009640000000002,57000,-8.1786941580756,159217,未知标的,未知指数,0.5
-2.657342657342665,2,1.392,1.35121,49000,-7.076101468624839,159506,未知标的,未知指数,0.5
-2.1521906225980048,2,1.273,1.238787,58400,-6.8081991215227085,513120,未知标的,未知指数,0.5
-3.488372093023262,1,0.83,0.811114,105800,-8.287292817679564,159297,未知标的,未知指数,0.5
-5.828220858895705,1,0.614,0.6008180000000001,151700,-6.828528072837639,159707,未知标的,未知指数,0.5
-2.7283511269276417,2,1.64,1.601373,51700,-8.43104410943607,159570,未知标的,未知指数,0.5
-3.0525030525030417,2,0.794,0.7754179999999999,107600,-8.314087759815237,159567,未知标的,未知指数,0.5
-1.564380264741272,2,1.636,1.590315,43700,-6.300114547537233,513780,未知标的,未知指数,0.5
-1.9442096365173356,2,1.16,1.125297,57600,-6.224737267582876,159615,未知标的,未知指数,0.5
-1.927860696517425,2,1.577,1.5324060000000002,44800,-6.520450503853,520700,未知标的,未知指数,0.5
-2.61682242990654,2,1.563,1.5176619999999998,44100,-6.294964028776978,159557,未知标的,未知指数,0.5
-2.67857142857143,2,0.654,0.6360290000000001,111200,-6.571428571428561,513700,未知标的,未知指数,0.5
-2.3280423280423235,2,0.923,0.89628,74800,-6.3894523326571955,159718,未知标的,未知指数,0.5
-5.982905982905972,2,0.55,0.5387379999999999,177500,-6.937394247038905,159768,未知标的,未知指数,0.5
-1.0091743119266194,2,1.079,1.049928,68700,-6.49913344887348,501012,未知标的,未知指数,0.5
-2.4413145539906145,1,1.039,1.0128739999999998,76500,-6.311992786293964,516620,未知标的,未知指数,0.5
-2.478134110787178,2,1.338,1.303292,57600,-7.660455486542442,159316,未知标的,未知指数,0.5
-2.0581113801452666,2,0.809,0.7848269999999999,82700,-6.148491879350341,159892,未知标的,未知指数,0.5
3,1.079,1.0358399999999999,46300,-6.49913344887348,1.1,501012,未知标的,-,-
2,1.64,1.5743999999999998,30400,-8.43104410943607,7.34,159570,未知标的,-,-
2,0.794,0.76224,62900,-8.314087759815237,12.94,159567,未知标的,-,-
2,0.849,0.81504,58800,-8.216216216216223,7.13,159286,未知标的,-,-
2,1.336,1.28256,37400,-8.1786941580756,10.98,159217,未知标的,-,-
2,0.858,0.82368,58200,-8.137044967880094,8.64,520690,未知标的,-,-
2,0.528,0.50688,94600,-8.013937282229953,13.46,520880,未知标的,-,-
2,1.648,1.58208,30300,-7.726763717805158,29.59,520500,未知标的,-,-
2,1.338,1.28448,37300,-7.660455486542442,17.3,159316,未知标的,-,-
2,1.392,1.33632,35900,-7.076101468624839,10.16,159506,未知标的,-,-
2,0.55,0.528,90900,-6.937394247038905,8.81,159768,未知标的,-,-
2,1.273,1.2220799999999998,39200,-6.8081991215227085,20.69,513120,未知标的,-,-
2,1.719,1.65024,29000,-6.728160607704823,28.04,159303,未知标的,-,-
2,1.1,1.056,45400,-6.621392190152789,5.61,513200,未知标的,-,-
2,1.235,1.1856,40400,-6.58093797276853,13.67,159776,未知标的,-,-
2,0.654,0.62784,76400,-6.571428571428561,14.44,513700,未知标的,-,-
2,1.577,1.51392,31700,-6.520450503853,23.61,520700,未知标的,-,-
2,0.923,0.88608,54100,-6.3894523326571955,15.56,159718,未知标的,-,-
2,0.882,0.84672,56600,-6.369426751592351,7.07,520970,未知标的,-,-
2,1.039,0.9974399999999999,48100,-6.311992786293964,12.07,516620,未知标的,-,-
2,1.636,1.5705599999999997,30500,-6.300114547537233,10.89,513780,未知标的,-,-
2,1.563,1.5004799999999998,31900,-6.294964028776978,16.44,159557,未知标的,-,-
2,1.14,1.0943999999999998,43800,-6.250000000000005,13.02,513280,未知标的,-,-
2,1.16,1.1136,43100,-6.224737267582876,14.89,159615,未知标的,-,-
2,0.62,0.5952,80600,-6.202723146747358,13.83,513060,未知标的,-,-
2,0.809,0.77664,61800,-6.148491879350341,18.19,159892,未知标的,-,-
2,0.841,0.80736,59400,-6.138392857142862,5.51,159102,未知标的,-,-
1,0.83,0.7968,60200,-8.287292817679564,4.82,159297,未知标的,-,-
1,0.614,0.58944,81400,-6.828528072837639,10.07,159707,未知标的,-,-
1,0.93,0.8928,53700,-6.344410876132925,8.17,159855,未知标的,-,-
