日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-11-06,0.97,0.984,0.987,0.966,1295987,126590068.702,2.19,2.39,0.023,16.55
2025-11-07,0.98,0.968,0.984,0.966,816752,79427861.467,1.83,-1.63,-0.016,10.43
2025-11-10,0.966,0.983,0.984,0.965,793220,77445847.582,1.96,1.55,0.015,10.13
2025-11-11,0.988,0.98,0.99,0.975,465286,45676180.324,1.53,-0.31,-0.003,5.94
2025-11-12,0.985,0.986,0.994,0.981,473820,46782335.811,1.33,0.61,0.006,6.05
2025-11-13,0.984,1.001,1.007,0.981,1258343,125426607.144,2.64,1.52,0.015,16.07
2025-11-14,0.992,0.978,0.999,0.977,429390,42275126.955,2.2,-2.3,-0.023,5.48
2025-11-17,0.973,0.967,0.982,0.965,350652,34074063.597,1.74,-1.12,-0.011,4.48
2025-11-18,0.965,0.951,0.969,0.948,570773,54679237.993,2.17,-1.65,-0.016,7.29
2025-11-19,0.958,0.942,0.959,0.939,382521,36175847.739,2.1,-0.95,-0.009,4.88
2025-11-20,0.949,0.931,0.952,0.929,515373,48306053.471,2.44,-1.17,-0.011,6.58
2025-11-21,0.918,0.914,0.924,0.905,557899,51112014.397,2.04,-1.83,-0.017,7.12
2025-11-24,0.92,0.933,0.937,0.911,425353,39483446.394,2.84,2.08,0.019,5.43
2025-11-25,0.948,0.937,0.956,0.935,836210,79171295.773,2.25,0.43,0.004,10.68
2025-11-26,0.944,0.947,0.953,0.943,601866,56993249.767,1.07,1.07,0.01,7.68
2025-11-27,0.946,0.938,0.951,0.938,391722,36941632.63,1.37,-0.95,-0.009,5.0
2025-11-28,0.944,0.939,0.944,0.935,280887,26390009.863,0.96,0.11,0.001,3.59
2025-12-01,0.94,0.941,0.946,0.935,503653,47410729.152,1.17,0.21,0.002,6.43
2025-12-02,0.944,0.936,0.947,0.934,278491,26199287.679,1.38,-0.53,-0.005,3.56
2025-12-03,0.935,0.921,0.935,0.92,230014,21253378.703,1.6,-1.6,-0.015,2.94
2025-12-04,0.922,0.933,0.934,0.919,330623,30677054.512,1.63,1.3,0.012,4.22
2025-12-05,0.933,0.942,0.942,0.929,204883,19166133.265,1.39,0.96,0.009,2.62
2025-12-08,0.942,0.94,0.946,0.937,177113,16663546.339,0.96,-0.21,-0.002,2.26
2025-12-09,0.939,0.924,0.942,0.92,234947,21778866.759,2.34,-1.7,-0.016,3.0
2025-12-10,0.921,0.925,0.927,0.915,305629,28141269.233,1.3,0.11,0.001,3.9
2025-12-11,0.93,0.92,0.934,0.918,441438,40828595.171,1.73,-0.54,-0.005,5.64
2025-12-12,0.926,0.937,0.94,0.923,347353,32454562.551,1.85,1.85,0.017,4.43
2025-12-15,0.927,0.913,0.928,0.912,340717,31244833.362,1.71,-2.56,-0.024,4.35
2025-12-16,0.912,0.892,0.912,0.884,587231,52347092.421,3.07,-2.3,-0.021,7.5
2025-12-17,0.894,0.901,0.904,0.891,377546,33841285.727,1.46,1.01,0.009,4.82
2025-12-18,0.895,0.89,0.897,0.889,268958,23979298.542,0.89,-1.22,-0.011,3.43
2025-12-19,0.899,0.906,0.909,0.898,322919,29197811.139,1.24,1.8,0.016,4.12
2025-12-22,0.915,0.906,0.917,0.905,148600,13523369.967,1.32,0.0,0.0,1.9
2025-12-23,0.907,0.9,0.91,0.898,185799,16777295.045,1.32,-0.66,-0.006,2.37
2025-12-24,0.9,0.9,0.905,0.898,147573,13294435.124,0.78,0.0,0.0,1.88
