日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2023-10-27,5.867,5.886,5.886,5.866,44416,33215593.0,0.34,0.46,0.027,2.36
2023-10-30,5.884,5.871,5.884,5.856,12161,9081153.0,0.48,-0.25,-0.015,0.65
2023-10-31,5.866,5.866,5.87,5.858,4368,3260180.0,0.2,-0.09,-0.005,0.23
2023-11-01,5.866,5.792,5.866,5.716,29087,21363228.0,2.56,-1.26,-0.074,1.55
2023-11-02,5.796,5.747,5.796,5.668,8844,6470692.0,2.21,-0.78,-0.045,0.47
2023-11-03,5.707,5.755,5.756,5.673,5380,3933856.0,1.44,0.14,0.008,0.29
2023-11-06,5.715,5.701,5.715,5.68,3973,2898233.0,0.61,-0.94,-0.054,0.21
2023-11-07,5.701,5.61,5.701,5.597,2345,1692060.0,1.82,-1.6,-0.091,0.12
2023-11-08,5.616,5.605,5.616,5.536,3858,2770980.0,1.43,-0.09,-0.005,0.21
2023-11-09,5.596,5.579,5.596,5.546,1973,1418636.0,0.89,-0.46,-0.026,0.1
2023-11-10,5.575,5.544,5.575,5.543,1944,1390867.0,0.57,-0.63,-0.035,0.1
2023-11-13,5.541,5.547,5.565,5.516,1037,741694.0,0.88,0.05,0.003,0.06
2023-11-14,5.546,5.558,5.558,5.546,1244,890232.0,0.22,0.2,0.011,0.07
2023-11-15,5.558,5.506,5.558,5.488,2534,1805247.0,1.26,-0.94,-0.052,0.13
2023-11-16,5.506,5.467,5.506,5.467,1857,1318395.0,0.71,-0.71,-0.039,0.1
2023-11-17,5.464,5.41,5.464,5.376,3807,2667818.0,1.61,-1.04,-0.057,0.2
2023-11-20,5.371,5.295,5.371,5.286,2881,2004307.0,1.57,-2.13,-0.115,0.15
2023-11-21,5.293,5.196,5.293,5.146,5048,3431157.0,2.78,-1.87,-0.099,0.27
2023-11-22,5.166,5.112,5.166,5.098,1942,1303242.0,1.31,-1.62,-0.084,0.1
2023-11-23,5.112,5.002,5.112,4.926,5825,3843104.0,3.64,-2.15,-0.11,0.31
2023-11-24,4.986,4.879,4.986,4.856,3936,2558343.0,2.6,-2.46,-0.123,0.21
2023-11-27,4.846,4.743,4.846,4.692,2835,1800612.0,3.16,-2.79,-0.136,0.15
2023-11-28,4.703,4.896,4.896,4.703,2399,1549346.0,4.07,3.23,0.153,0.13
2023-11-29,4.896,4.925,4.925,4.896,2888,1882073.0,0.59,0.59,0.029,0.15
